episode,asset,method,mapping,target_far,k,tau,control_far,first_alarm,lead_days,event_alarm_rate,n_event_windows,n_control_windows
COVID,GOLD,omnianomaly,exponential,0.1,2,0.260372,0.0938,2020-01-17,22.0,0.6438,146,128
COVID,GOLD,omnianomaly,exponential,0.1,3,0.255412,0.0938,2020-01-21,21.0,0.637,146,128
COVID,GOLD,omnianomaly,exponential,0.2,1,0.242427,0.1953,2020-01-16,23.0,0.8219,146,128
COVID,GOLD,omnianomaly,exponential,0.2,2,0.238873,0.1953,2020-01-17,22.0,0.7945,146,128
COVID,GOLD,omnianomaly,exponential,0.2,3,0.229909,0.1953,2020-01-21,21.0,0.8014,146,128
COVID,GOLD,one_class_svm,exponential,0.05,1,0.371828,0.0469,2020-02-28,-6.0,0.0822,146,128
COVID,GOLD,one_class_svm,exponential,0.05,2,0.238907,0.0469,2020-03-02,-7.0,0.0959,146,128
COVID,GOLD,one_class_svm,exponential,0.05,3,0.205653,0.0391,2020-03-03,-8.0,0.1027,146,128
COVID,GOLD,one_class_svm,exponential,0.1,1,0.205653,0.0938,2020-02-28,-6.0,0.1438,146,128
COVID,GOLD,one_class_svm,exponential,0.1,2,0.116963,0.0938,2020-03-02,-7.0,0.1438,146,128
COVID,GOLD,one_class_svm,exponential,0.1,3,0.01571,0.0938,2020-03-03,-8.0,0.1575,146,128
COVID,GOLD,one_class_svm,exponential,0.2,1,-0.020019,0.1953,2020-02-24,-2.0,0.2192,146,128
COVID,GOLD,one_class_svm,exponential,0.2,2,-0.107127,0.1953,2020-03-02,-7.0,0.2192,146,128
COVID,GOLD,one_class_svm,exponential,0.2,3,-0.12541,0.1953,2020-03-03,-8.0,0.2055,146,128
COVID,GOLD,standalone_fanogan,arccosh,0.05,1,0.160799,0.0469,,,0.0,146,128
COVID,GOLD,standalone_fanogan,arccosh,0.05,2,0.153976,0.0469,,,0.0,146,128
COVID,GOLD,standalone_fanogan,arccosh,0.05,3,0.153085,0.0469,,,0.0,146,128
COVID,GOLD,standalone_fanogan,arccosh,0.1,1,0.153085,0.0938,,,0.0,146,128
COVID,GOLD,standalone_fanogan,arccosh,0.1,2,0.149898,0.0938,,,0.0,146,128
COVID,GOLD,standalone_fanogan,arccosh,0.1,3,0.145326,0.0938,,,0.0,146,128
COVID,GOLD,standalone_fanogan,arccosh,0.2,1,0.141804,0.1953,,,0.0,146,128
COVID,GOLD,standalone_fanogan,arccosh,0.2,2,0.134414,0.1875,,,0.0,146,128
COVID,GOLD,standalone_fanogan,arccosh,0.2,3,0.124988,0.1953,,,0.0,146,128
COVID,GOLD,standalone_fanogan,arctan,0.05,1,0.015942,0.0469,2020-03-12,-15.0,0.2603,146,128
COVID,GOLD,standalone_fanogan,arctan,0.05,2,0.01355,0.0469,2020-03-12,-15.0,0.2534,146,128
COVID,GOLD,standalone_fanogan,arctan,0.05,3,0.011906,0.0469,2020-03-13,-16.0,0.2466,146,128
COVID,GOLD,standalone_fanogan,arctan,0.1,1,0.014356,0.0938,2020-03-12,-15.0,0.274,146,128
COVID,GOLD,standalone_fanogan,arctan,0.1,2,0.012364,0.0938,2020-03-12,-15.0,0.2671,146,128
COVID,GOLD,standalone_fanogan,arctan,0.1,3,0.01108,0.0859,2020-03-04,-9.0,0.2945,146,128
COVID,GOLD,standalone_fanogan,arctan,0.2,1,0.012499,0.1953,2020-03-04,-9.0,0.3151,146,128
COVID,GOLD,standalone_fanogan,arctan,0.2,2,0.010912,0.1953,2020-03-02,-7.0,0.3562,146,128
COVID,GOLD,standalone_fanogan,arctan,0.2,3,0.010258,0.1953,2020-03-03,-8.0,0.3288,146,128
COVID,GOLD,standalone_fanogan,cosine,0.05,1,0.2029,0.0469,2020-03-25,-24.0,0.0753,146,128
COVID,GOLD,standalone_fanogan,cosine,0.05,2,0.180672,0.0469,2020-03-25,-24.0,0.0753,146,128
COVID,GOLD,standalone_fanogan,cosine,0.05,3,0.153796,0.0469,2020-03-26,-25.0,0.0685,146,128
COVID,GOLD,standalone_fanogan,cosine,0.1,1,0.1673,0.0938,2020-03-24,-23.0,0.0822,146,128
COVID,GOLD,standalone_fanogan,cosine,0.1,2,0.153588,0.0938,2020-03-25,-24.0,0.0753,146,128
COVID,GOLD,standalone_fanogan,cosine,0.1,3,0.148945,0.0781,2020-03-26,-25.0,0.0685,146,128
COVID,GOLD,standalone_fanogan,cosine,0.2,1,0.148945,0.1953,2020-03-24,-23.0,0.0959,146,128
COVID,GOLD,standalone_fanogan,cosine,0.2,2,0.140551,0.1953,2020-03-25,-24.0,0.0753,146,128
COVID,GOLD,standalone_fanogan,cosine,0.2,3,0.135436,0.1797,2020-03-26,-25.0,0.0685,146,128
COVID,GOLD,standalone_fanogan,exponential,0.05,1,0.260787,0.0469,2020-03-02,-7.0,0.1644,146,128
COVID,GOLD,standalone_fanogan,exponential,0.05,2,0.230898,0.0469,2020-03-25,-24.0,0.1781,146,128
COVID,GOLD,standalone_fanogan,exponential,0.05,3,0.226946,0.0469,2020-03-26,-25.0,0.1438,146,128
COVID,GOLD,standalone_fanogan,exponential,0.1,1,0.230898,0.0938,2020-03-02,-7.0,0.2192,146,128
COVID,GOLD,standalone_fanogan,exponential,0.1,2,0.205688,0.0938,2020-03-03,-8.0,0.2055,146,128
COVID,GOLD,standalone_fanogan,exponential,0.1,3,0.199403,0.0938,2020-03-04,-9.0,0.2055,146,128
COVID,GOLD,standalone_fanogan,exponential,0.2,1,0.195101,0.1953,2020-03-02,-7.0,0.2808,146,128
COVID,GOLD,standalone_fanogan,exponential,0.2,2,0.175812,0.1953,2020-03-02,-7.0,0.3082,146,128
COVID,GOLD,standalone_fanogan,exponential,0.2,3,0.169319,0.1953,2020-03-03,-8.0,0.2945,146,128
COVID,GOLD,standalone_tadgan,-,0.05,1,0.608616,0.0469,,,0.0,146,128
COVID,GOLD,standalone_tadgan,-,0.05,2,0.606382,0.0469,,,0.0,146,128
COVID,GOLD,standalone_tadgan,-,0.05,3,0.604741,0.0469,,,0.0,146,128
COVID,GOLD,standalone_tadgan,-,0.1,1,0.597925,0.0938,,,0.0,146,128
COVID,GOLD,standalone_tadgan,-,0.1,2,0.595416,0.0938,,,0.0,146,128
COVID,GOLD,standalone_tadgan,-,0.1,3,0.592315,0.0938,,,0.0,146,128
COVID,GOLD,standalone_tadgan,-,0.2,1,0.564174,0.1953,,,0.0,146,128
COVID,GOLD,standalone_tadgan,-,0.2,2,0.560528,0.1953,,,0.0,146,128
COVID,GOLD,standalone_tadgan,-,0.2,3,0.556801,0.1953,,,0.0,146,128
COVID,GOLD,tranad,exponential,0.05,1,0.039307,0.0469,2020-01-16,23.0,0.9041,146,128
COVID,GOLD,tranad,exponential,0.05,2,0.034704,0.0469,2020-01-17,22.0,0.911,146,128
COVID,GOLD,tranad,exponential,0.05,3,0.02975,0.0469,2020-01-21,21.0,0.9521,146,128
COVID,GOLD,tranad,exponential,0.1,1,0.033999,0.0938,2020-01-16,23.0,0.9384,146,128
COVID,GOLD,tranad,exponential,0.1,2,0.028178,0.0938,2020-01-17,22.0,0.9932,146,128
COVID,GOLD,tranad,exponential,0.1,3,0.025707,0.0859,2020-01-21,21.0,0.9863,146,128
COVID,GOLD,tranad,exponential,0.2,1,0.027046,0.1953,2020-01-16,23.0,1.0,146,128
COVID,GOLD,tranad,exponential,0.2,2,0.023795,0.1953,2020-01-17,22.0,0.9932,146,128
COVID,GOLD,tranad,exponential,0.2,3,0.023059,0.1875,2020-01-21,21.0,0.9863,146,128
COVID,GOLD,usad,exponential,0.05,1,1.521141,0.0469,2020-02-18,2.0,0.1164,146,128
COVID,GOLD,usad,exponential,0.05,2,1.506428,0.0391,2020-02-14,3.0,0.1096,146,128
COVID,GOLD,usad,exponential,0.05,3,1.490318,0.0469,2020-02-14,3.0,0.1027,146,128
COVID,GOLD,usad,exponential,0.1,1,1.502708,0.0938,2020-02-13,4.0,0.1575,146,128
COVID,GOLD,usad,exponential,0.1,2,1.474286,0.0938,2020-02-13,4.0,0.1507,146,128
COVID,GOLD,usad,exponential,0.1,3,1.463334,0.0938,2020-02-14,3.0,0.1233,146,128
COVID,GOLD,usad,exponential,0.2,1,1.458646,0.1953,2020-02-11,6.0,0.226,146,128
COVID,GOLD,usad,exponential,0.2,2,1.438149,0.1953,2020-02-12,5.0,0.2055,146,128
COVID,GOLD,usad,exponential,0.2,3,1.385424,0.1953,2020-02-12,5.0,0.2945,146,128
COVID,EURUSD,anomaly_transformer,exponential,0.05,1,0.008008,0.0455,2020-01-23,20.0,0.0658,152,132
COVID,EURUSD,anomaly_transformer,exponential,0.05,2,0.003906,0.0455,2020-03-10,-13.0,0.1053,152,132
COVID,EURUSD,anomaly_transformer,exponential,0.05,3,0.002709,0.0455,2020-03-11,-14.0,0.1053,152,132
COVID,EURUSD,anomaly_transformer,exponential,0.1,1,0.003266,0.0985,2020-01-22,21.0,0.1579,152,132
COVID,EURUSD,anomaly_transformer,exponential,0.1,2,0.002356,0.0985,2020-01-23,20.0,0.1382,152,132
COVID,EURUSD,anomaly_transformer,exponential,0.1,3,0.001833,0.0985,2020-03-10,-13.0,0.125,152,132
COVID,EURUSD,anomaly_transformer,exponential,0.2,1,0.001789,0.197,2020-01-17,24.0,0.2171,152,132
COVID,EURUSD,anomaly_transformer,exponential,0.2,2,0.001701,0.1894,2020-01-20,23.0,0.1776,152,132
COVID,EURUSD,anomaly_transformer,exponential,0.2,3,0.001538,0.1818,2020-01-20,23.0,0.1645,152,132
COVID,EURUSD,dagmm,exponential,0.05,1,11.039864,0.0455,2020-06-05,-76.0,0.0592,152,132
COVID,EURUSD,dagmm,exponential,0.05,2,2.539624,0.0455,2020-05-12,-58.0,0.1382,152,132
COVID,EURUSD,dagmm,exponential,0.05,3,-0.608824,0.0455,2020-03-11,-14.0,0.1974,152,132
COVID,EURUSD,dagmm,exponential,0.1,1,1.78488,0.0985,2020-05-11,-57.0,0.1645,152,132
COVID,EURUSD,dagmm,exponential,0.1,2,-0.608824,0.0985,2020-03-10,-13.0,0.2237,152,132
COVID,EURUSD,dagmm,exponential,0.1,3,-3.626483,0.0985,2020-03-06,-11.0,0.3092,152,132
COVID,EURUSD,dagmm,exponential,0.2,1,-0.665647,0.197,2020-03-09,-12.0,0.25,152,132
COVID,EURUSD,dagmm,exponential,0.2,2,-3.971718,0.197,2020-01-28,17.0,0.3553,152,132
COVID,EURUSD,dagmm,exponential,0.2,3,-4.817244,0.1818,2020-02-05,11.0,0.3618,152,132
COVID,EURUSD,deep_svdd,exponential,0.05,1,0.000564,0.0455,2020-01-14,27.0,0.2763,152,132
COVID,EURUSD,deep_svdd,exponential,0.05,2,0.000463,0.0455,2020-01-15,26.0,0.2632,152,132
COVID,EURUSD,deep_svdd,exponential,0.05,3,0.000368,0.0455,2020-01-16,25.0,0.3684,152,132
COVID,EURUSD,deep_svdd,exponential,0.1,1,0.000469,0.0985,2020-01-14,27.0,0.3487,152,132
COVID,EURUSD,deep_svdd,exponential,0.1,2,0.000368,0.0985,2020-01-15,26.0,0.4211,152,132
COVID,EURUSD,deep_svdd,exponential,0.1,3,0.000317,0.0985,2020-01-16,25.0,0.4408,152,132
COVID,EURUSD,deep_svdd,exponential,0.2,1,0.000361,0.197,2020-01-14,27.0,0.5461,152,132
COVID,EURUSD,deep_svdd,exponential,0.2,2,0.000278,0.1894,2020-01-15,26.0,0.6316,152,132
COVID,EURUSD,deep_svdd,exponential,0.2,3,0.00024,0.1818,2020-01-16,25.0,0.7237,152,132
COVID,EURUSD,hybrid2,arccosh,0.05,1,0.027754,0.0455,2020-01-23,20.0,0.0329,152,132
COVID,EURUSD,hybrid2,arccosh,0.05,2,0.023691,0.0455,2020-01-23,20.0,0.0526,152,132
COVID,EURUSD,hybrid2,arccosh,0.05,3,0.023194,0.0455,2020-01-20,23.0,0.0329,152,132
COVID,EURUSD,hybrid2,arccosh,0.1,1,0.024035,0.0985,2020-01-16,25.0,0.0855,152,132
COVID,EURUSD,hybrid2,arccosh,0.1,2,0.022213,0.0985,2020-01-17,24.0,0.0921,152,132
COVID,EURUSD,hybrid2,arccosh,0.1,3,0.022147,0.0985,2020-01-20,23.0,0.0461,152,132
COVID,EURUSD,hybrid2,arccosh,0.2,1,0.020731,0.197,2020-01-15,26.0,0.2237,152,132
COVID,EURUSD,hybrid2,arccosh,0.2,2,0.019017,0.197,2020-01-16,25.0,0.1842,152,132
COVID,EURUSD,hybrid2,arccosh,0.2,3,0.016586,0.197,2020-01-17,24.0,0.2303,152,132
COVID,EURUSD,hybrid2,arctan,0.05,1,0.011209,0.0455,2020-01-16,25.0,0.0263,152,132
COVID,EURUSD,hybrid2,arctan,0.05,2,0.010808,0.0379,,,0.0,152,132
COVID,EURUSD,hybrid2,arctan,0.05,3,0.008965,0.0303,2020-05-01,-51.0,0.0263,152,132
COVID,EURUSD,hybrid2,arctan,0.1,1,0.010393,0.0985,2020-01-16,25.0,0.0461,152,132
COVID,EURUSD,hybrid2,arctan,0.1,2,0.008965,0.0909,2020-04-30,-50.0,0.0592,152,132
COVID,EURUSD,hybrid2,arctan,0.1,3,0.008359,0.0909,2020-01-20,23.0,0.0526,152,132
COVID,EURUSD,hybrid2,arctan,0.2,1,0.008965,0.197,2020-01-16,25.0,0.125,152,132
COVID,EURUSD,hybrid2,arctan,0.2,2,0.007602,0.197,2020-01-17,24.0,0.1513,152,132
COVID,EURUSD,hybrid2,arctan,0.2,3,0.007169,0.197,2020-01-16,25.0,0.1447,152,132
COVID,EURUSD,hybrid2,cosine,0.05,1,0.187163,0.0455,,,0.0,152,132
COVID,EURUSD,hybrid2,cosine,0.05,2,0.160451,0.0379,,,0.0,152,132
COVID,EURUSD,hybrid2,cosine,0.05,3,0.151348,0.0455,,,0.0,152,132
COVID,EURUSD,hybrid2,cosine,0.1,1,0.159639,0.0985,2020-01-23,20.0,0.0066,152,132
COVID,EURUSD,hybrid2,cosine,0.1,2,0.151348,0.0985,2020-01-23,20.0,0.0066,152,132
COVID,EURUSD,hybrid2,cosine,0.1,3,0.142565,0.0909,,,0.0,152,132
COVID,EURUSD,hybrid2,cosine,0.2,1,0.149738,0.197,2020-01-22,21.0,0.0197,152,132
COVID,EURUSD,hybrid2,cosine,0.2,2,0.137577,0.197,2020-01-23,20.0,0.0066,152,132
COVID,EURUSD,hybrid2,cosine,0.2,3,0.12734,0.1818,,,0.0,152,132
COVID,EURUSD,hybrid2,exponential,0.05,1,0.250784,0.0455,2020-01-14,27.0,0.2566,152,132
COVID,EURUSD,hybrid2,exponential,0.05,2,0.230829,0.0455,2020-01-15,26.0,0.2303,152,132
COVID,EURUSD,hybrid2,exponential,0.05,3,0.198638,0.0455,2020-01-16,25.0,0.3816,152,132
COVID,EURUSD,hybrid2,exponential,0.1,1,0.205872,0.0985,2020-01-14,27.0,0.4605,152,132
COVID,EURUSD,hybrid2,exponential,0.1,2,0.192957,0.0909,2020-01-15,26.0,0.4605,152,132
COVID,EURUSD,hybrid2,exponential,0.1,3,0.173887,0.0909,2020-01-16,25.0,0.4868,152,132
COVID,EURUSD,hybrid2,exponential,0.2,1,0.165752,0.197,2020-01-14,27.0,0.6579,152,132
COVID,EURUSD,hybrid2,exponential,0.2,2,0.150054,0.197,2020-01-15,26.0,0.6974,152,132
COVID,EURUSD,hybrid2,exponential,0.2,3,0.14288,0.1894,2020-01-16,25.0,0.7039,152,132
COVID,EURUSD,isolation_forest,exponential,0.05,1,0.562248,0.0455,2020-01-23,20.0,0.125,152,132
COVID,EURUSD,isolation_forest,exponential,0.05,2,0.552642,0.0455,2020-03-10,-13.0,0.1316,152,132
COVID,EURUSD,isolation_forest,exponential,0.05,3,0.552642,0.0379,2020-05-08,-56.0,0.1053,152,132
COVID,EURUSD,isolation_forest,exponential,0.1,1,0.550458,0.0985,2020-01-23,20.0,0.1776,152,132
COVID,EURUSD,isolation_forest,exponential,0.1,2,0.542618,0.0909,2020-03-10,-13.0,0.1579,152,132
COVID,EURUSD,isolation_forest,exponential,0.1,3,0.539201,0.0985,2020-03-11,-14.0,0.1447,152,132
COVID,EURUSD,isolation_forest,exponential,0.2,1,0.538915,0.197,2020-01-15,26.0,0.2237,152,132
COVID,EURUSD,isolation_forest,exponential,0.2,2,0.534468,0.1894,2020-01-16,25.0,0.2105,152,132
COVID,EURUSD,isolation_forest,exponential,0.2,3,0.53028,0.1894,2020-01-17,24.0,0.2303,152,132
COVID,EURUSD,omnianomaly,exponential,0.05,1,0.372233,0.0455,2020-01-15,26.0,0.4276,152,132
COVID,EURUSD,omnianomaly,exponential,0.05,2,0.35392,0.0455,2020-01-22,21.0,0.4079,152,132
COVID,EURUSD,omnianomaly,exponential,0.05,3,0.337784,0.0455,2020-01-17,24.0,0.4539,152,132
COVID,EURUSD,omnianomaly,exponential,0.1,1,0.353381,0.0985,2020-01-15,26.0,0.4539,152,132
COVID,EURUSD,omnianomaly,exponential,0.1,2,0.337581,0.0909,2020-01-16,25.0,0.4868,152,132
COVID,EURUSD,omnianomaly,exponential,0.1,3,0.317774,0.0985,2020-01-17,24.0,0.5263,152,132
COVID,EURUSD,omnianomaly,exponential,0.2,1,0.314476,0.197,2020-01-15,26.0,0.625,152,132
COVID,EURUSD,omnianomaly,exponential,0.2,2,0.304217,0.197,2020-01-16,25.0,0.625,152,132
COVID,EURUSD,omnianomaly,exponential,0.2,3,0.287317,0.197,2020-01-17,24.0,0.6579,152,132
COVID,EURUSD,one_class_svm,exponential,0.05,1,0.813601,0.0455,2020-01-23,20.0,0.0263,152,132
COVID,EURUSD,one_class_svm,exponential,0.05,2,0.586898,0.0455,2020-06-10,-79.0,0.0132,152,132
COVID,EURUSD,one_class_svm,exponential,0.05,3,0.429368,0.0379,2020-05-11,-57.0,0.0461,152,132
COVID,EURUSD,one_class_svm,exponential,0.1,1,0.463964,0.0985,2020-01-23,20.0,0.0987,152,132
COVID,EURUSD,one_class_svm,exponential,0.1,2,0.228779,0.0985,2020-05-07,-55.0,0.1513,152,132
COVID,EURUSD,one_class_svm,exponential,0.1,3,0.196567,0.0985,2020-05-08,-56.0,0.1316,152,132
COVID,EURUSD,one_class_svm,exponential,0.2,1,0.169034,0.197,2020-01-15,26.0,0.2368,152,132
COVID,EURUSD,one_class_svm,exponential,0.2,2,0.065828,0.197,2020-01-16,25.0,0.2039,152,132
COVID,EURUSD,one_class_svm,exponential,0.2,3,-0.071112,0.197,2020-01-17,24.0,0.2303,152,132
COVID,EURUSD,standalone_fanogan,arccosh,0.05,1,0.027754,0.0455,2020-01-23,20.0,0.0329,152,132
COVID,EURUSD,standalone_fanogan,arccosh,0.05,2,0.023691,0.0455,2020-01-23,20.0,0.0526,152,132
COVID,EURUSD,standalone_fanogan,arccosh,0.05,3,0.023194,0.0455,2020-01-20,23.0,0.0329,152,132
COVID,EURUSD,standalone_fanogan,arccosh,0.1,1,0.024035,0.0985,2020-01-16,25.0,0.0855,152,132
COVID,EURUSD,standalone_fanogan,arccosh,0.1,2,0.022213,0.0985,2020-01-17,24.0,0.0921,152,132
COVID,EURUSD,standalone_fanogan,arccosh,0.1,3,0.022147,0.0985,2020-01-20,23.0,0.0461,152,132
COVID,EURUSD,standalone_fanogan,arccosh,0.2,1,0.020731,0.197,2020-01-15,26.0,0.2237,152,132
COVID,EURUSD,standalone_fanogan,arccosh,0.2,2,0.019017,0.197,2020-01-16,25.0,0.1842,152,132
COVID,EURUSD,standalone_fanogan,arccosh,0.2,3,0.016586,0.197,2020-01-17,24.0,0.2303,152,132
COVID,EURUSD,standalone_fanogan,arctan,0.05,1,0.011209,0.0455,2020-01-16,25.0,0.0263,152,132
COVID,EURUSD,standalone_fanogan,arctan,0.05,2,0.010808,0.0379,,,0.0,152,132
COVID,EURUSD,standalone_fanogan,arctan,0.05,3,0.008965,0.0303,2020-05-01,-51.0,0.0263,152,132
COVID,EURUSD,standalone_fanogan,arctan,0.1,1,0.010393,0.0985,2020-01-16,25.0,0.0461,152,132
COVID,EURUSD,standalone_fanogan,arctan,0.1,2,0.008965,0.0909,2020-04-30,-50.0,0.0592,152,132
COVID,EURUSD,standalone_fanogan,arctan,0.1,3,0.008359,0.0909,2020-01-20,23.0,0.0526,152,132
COVID,EURUSD,standalone_fanogan,arctan,0.2,1,0.008965,0.197,2020-01-16,25.0,0.125,152,132
COVID,EURUSD,standalone_fanogan,arctan,0.2,2,0.007602,0.197,2020-01-17,24.0,0.1513,152,132
COVID,EURUSD,standalone_fanogan,arctan,0.2,3,0.007169,0.197,2020-01-16,25.0,0.1447,152,132
COVID,EURUSD,standalone_fanogan,cosine,0.05,1,0.187163,0.0455,,,0.0,152,132
COVID,EURUSD,standalone_fanogan,cosine,0.05,2,0.160451,0.0379,,,0.0,152,132
COVID,EURUSD,standalone_fanogan,cosine,0.05,3,0.151348,0.0455,,,0.0,152,132
COVID,EURUSD,standalone_fanogan,cosine,0.1,1,0.159639,0.0985,2020-01-23,20.0,0.0066,152,132
COVID,EURUSD,standalone_fanogan,cosine,0.1,2,0.151348,0.0985,2020-01-23,20.0,0.0066,152,132
COVID,EURUSD,standalone_fanogan,cosine,0.1,3,0.142565,0.0909,,,0.0,152,132
COVID,EURUSD,standalone_fanogan,cosine,0.2,1,0.149738,0.197,2020-01-22,21.0,0.0197,152,132
COVID,EURUSD,standalone_fanogan,cosine,0.2,2,0.137577,0.197,2020-01-23,20.0,0.0066,152,132
COVID,EURUSD,standalone_fanogan,cosine,0.2,3,0.12734,0.1818,,,0.0,152,132
COVID,EURUSD,standalone_fanogan,exponential,0.05,1,0.250784,0.0455,2020-01-14,27.0,0.2566,152,132
COVID,EURUSD,standalone_fanogan,exponential,0.05,2,0.230829,0.0455,2020-01-15,26.0,0.2303,152,132
COVID,EURUSD,standalone_fanogan,exponential,0.05,3,0.198638,0.0455,2020-01-16,25.0,0.3816,152,132
COVID,EURUSD,standalone_fanogan,exponential,0.1,1,0.205872,0.0985,2020-01-14,27.0,0.4605,152,132
COVID,EURUSD,standalone_fanogan,exponential,0.1,2,0.192957,0.0909,2020-01-15,26.0,0.4605,152,132
COVID,EURUSD,standalone_fanogan,exponential,0.1,3,0.173887,0.0909,2020-01-16,25.0,0.4868,152,132
COVID,EURUSD,standalone_fanogan,exponential,0.2,1,0.165752,0.197,2020-01-14,27.0,0.6579,152,132
COVID,EURUSD,standalone_fanogan,exponential,0.2,2,0.150054,0.197,2020-01-15,26.0,0.6974,152,132
COVID,EURUSD,standalone_fanogan,exponential,0.2,3,0.14288,0.1894,2020-01-16,25.0,0.7039,152,132
COVID,EURUSD,standalone_tadgan,-,0.05,1,1.70718,0.0455,,,0.0,152,132
COVID,EURUSD,standalone_tadgan,-,0.05,2,1.680008,0.0455,,,0.0,152,132
COVID,EURUSD,standalone_tadgan,-,0.05,3,1.668829,0.0455,,,0.0,152,132
COVID,EURUSD,standalone_tadgan,-,0.1,1,1.61942,0.0985,,,0.0,152,132
COVID,EURUSD,standalone_tadgan,-,0.1,2,1.606037,0.0909,,,0.0,152,132
COVID,EURUSD,standalone_tadgan,-,0.1,3,1.605956,0.0985,,,0.0,152,132
COVID,EURUSD,standalone_tadgan,-,0.2,1,1.398342,0.197,,,0.0,152,132
COVID,EURUSD,standalone_tadgan,-,0.2,2,1.378326,0.197,,,0.0,152,132
COVID,EURUSD,standalone_tadgan,-,0.2,3,1.376429,0.197,,,0.0,152,132
COVID,EURUSD,tranad,exponential,0.05,1,0.030297,0.0455,2020-01-14,27.0,1.0,152,132
COVID,EURUSD,tranad,exponential,0.05,2,0.027034,0.0455,2020-01-15,26.0,0.9934,152,132
COVID,EURUSD,tranad,exponential,0.05,3,0.024706,0.0455,2020-01-16,25.0,0.9868,152,132
COVID,EURUSD,tranad,exponential,0.1,1,0.02712,0.0985,2020-01-14,27.0,1.0,152,132
COVID,EURUSD,tranad,exponential,0.1,2,0.024678,0.0909,2020-01-15,26.0,0.9934,152,132
COVID,EURUSD,tranad,exponential,0.1,3,0.023105,0.0985,2020-01-16,25.0,0.9868,152,132
COVID,EURUSD,tranad,exponential,0.2,1,0.023081,0.197,2020-01-14,27.0,1.0,152,132
COVID,EURUSD,tranad,exponential,0.2,2,0.019661,0.197,2020-01-15,26.0,0.9934,152,132
COVID,EURUSD,tranad,exponential,0.2,3,0.017576,0.1894,2020-01-16,25.0,0.9868,152,132
COVID,EURUSD,usad,exponential,0.05,1,1.556594,0.0455,2020-02-14,4.0,0.0263,152,132
COVID,EURUSD,usad,exponential,0.05,2,1.534311,0.0455,2020-02-14,4.0,0.0197,152,132
COVID,EURUSD,usad,exponential,0.05,3,1.523893,0.0455,2020-07-15,-104.0,0.0066,152,132
COVID,EURUSD,usad,exponential,0.1,1,1.521128,0.0985,2020-02-13,5.0,0.0329,152,132
COVID,EURUSD,usad,exponential,0.1,2,1.475576,0.0985,2020-02-14,4.0,0.0461,152,132
COVID,EURUSD,usad,exponential,0.1,3,1.455054,0.0985,2020-02-12,6.0,0.0526,152,132
COVID,EURUSD,usad,exponential,0.2,1,1.450572,0.197,2020-01-27,18.0,0.0855,152,132
COVID,EURUSD,usad,exponential,0.2,2,1.400405,0.197,2020-01-28,17.0,0.0789,152,132
COVID,EURUSD,usad,exponential,0.2,3,1.377787,0.197,2020-01-29,16.0,0.0658,152,132
Russia-Ukraine,USOIL,anomaly_transformer,exponential,0.05,1,0.015959,0.0469,2022-04-21,-47.0,0.008,125,128
Russia-Ukraine,USOIL,anomaly_transformer,exponential,0.05,2,0.01431,0.0469,,,0.0,125,128
Russia-Ukraine,USOIL,anomaly_transformer,exponential,0.05,3,0.01096,0.0469,,,0.0,125,128
Russia-Ukraine,USOIL,anomaly_transformer,exponential,0.1,1,0.01096,0.0938,2022-03-16,-22.0,0.016,125,128
Russia-Ukraine,USOIL,anomaly_transformer,exponential,0.1,2,0.00973,0.0938,2022-03-17,-23.0,0.008,125,128
Russia-Ukraine,USOIL,anomaly_transformer,exponential,0.1,3,0.008688,0.0938,,,0.0,125,128
Russia-Ukraine,USOIL,anomaly_transformer,exponential,0.2,1,0.003182,0.1953,2022-03-02,-12.0,0.296,125,128
Russia-Ukraine,USOIL,anomaly_transformer,exponential,0.2,2,0.000581,0.1953,2022-03-03,-13.0,0.384,125,128
Russia-Ukraine,USOIL,anomaly_transformer,exponential,0.2,3,0.000471,0.1953,2022-03-04,-14.0,0.376,125,128
Russia-Ukraine,USOIL,autoencoder,exponential,0.05,1,0.47314,0.0469,,,0.0,125,128
Russia-Ukraine,USOIL,autoencoder,exponential,0.05,2,0.359852,0.0469,,,0.0,125,128
Russia-Ukraine,USOIL,autoencoder,exponential,0.05,3,0.346315,0.0469,,,0.0,125,128
Russia-Ukraine,USOIL,autoencoder,exponential,0.1,1,0.302608,0.0938,,,0.0,125,128
Russia-Ukraine,USOIL,autoencoder,exponential,0.1,2,0.262534,0.0938,,,0.0,125,128
Russia-Ukraine,USOIL,autoencoder,exponential,0.1,3,0.252953,0.0938,,,0.0,125,128
Russia-Ukraine,USOIL,autoencoder,exponential,0.2,1,0.188557,0.1953,2022-04-01,-34.0,0.048,125,128
Russia-Ukraine,USOIL,autoencoder,exponential,0.2,2,0.144388,0.1953,2022-03-30,-32.0,0.104,125,128
Russia-Ukraine,USOIL,autoencoder,exponential,0.2,3,0.143446,0.1875,2022-03-31,-33.0,0.088,125,128
Russia-Ukraine,USOIL,cnn_autoencoder,exponential,0.05,1,0.034855,0.0469,2022-05-12,-62.0,0.016,125,128
Russia-Ukraine,USOIL,cnn_autoencoder,exponential,0.05,2,0.032119,0.0391,2022-05-12,-62.0,0.016,125,128
Russia-Ukraine,USOIL,cnn_autoencoder,exponential,0.05,3,0.02944,0.0469,2022-05-13,-63.0,0.008,125,128
