event,asset,method,n,prevalence,auc,average_precision,quantile,threshold_from,threshold,accuracy,precision,recall,f1,false_alarm_rate,alarm_rate
Chinese,EURUSD,isolation_forest,152,0.467105,0.335768,0.38393,0.975,control,0.568499,0.513158,0.0,0.0,0.0,0.037037,0.019737
Chinese,EURUSD,isolation_forest,152,0.467105,0.335768,0.38393,0.975,test,0.564976,0.506579,0.0,0.0,0.0,0.049383,0.026316
Chinese,EURUSD,isolation_forest,152,0.467105,0.335768,0.38393,0.99,control,0.57542,0.526316,0.0,0.0,0.0,0.012346,0.006579
Chinese,EURUSD,isolation_forest,152,0.467105,0.335768,0.38393,0.99,test,0.572423,0.519737,0.0,0.0,0.0,0.024691,0.013158
Chinese,EURUSD,omnianomaly,152,0.467105,0.254738,0.353672,0.7,control,0.268266,0.348684,0.274194,0.239437,0.255639,0.555556,0.407895
Chinese,EURUSD,omnianomaly,152,0.467105,0.254738,0.353672,0.7,test,0.308675,0.414474,0.304348,0.197183,0.239316,0.395062,0.302632
Chinese,EURUSD,omnianomaly,152,0.467105,0.254738,0.353672,0.75,control,0.287811,0.381579,0.290909,0.225352,0.253968,0.481481,0.361842
Chinese,EURUSD,omnianomaly,152,0.467105,0.254738,0.353672,0.75,test,0.322321,0.453947,0.342105,0.183099,0.238532,0.308642,0.25
Chinese,EURUSD,omnianomaly,152,0.467105,0.254738,0.353672,0.8,control,0.31251,0.421053,0.311111,0.197183,0.241379,0.382716,0.296053
Chinese,EURUSD,omnianomaly,152,0.467105,0.254738,0.353672,0.8,test,0.333426,0.486842,0.387097,0.169014,0.235294,0.234568,0.203947
Chinese,EURUSD,omnianomaly,152,0.467105,0.254738,0.353672,0.85,control,0.332815,0.486842,0.387097,0.169014,0.235294,0.234568,0.203947
Chinese,EURUSD,omnianomaly,152,0.467105,0.254738,0.353672,0.85,test,0.349507,0.5,0.391304,0.126761,0.191489,0.17284,0.151316
Chinese,EURUSD,omnianomaly,152,0.467105,0.254738,0.353672,0.9,control,0.344708,0.480263,0.346154,0.126761,0.185567,0.209877,0.171053
Chinese,EURUSD,omnianomaly,152,0.467105,0.254738,0.353672,0.9,test,0.387004,0.480263,0.25,0.056338,0.091954,0.148148,0.105263
Chinese,EURUSD,omnianomaly,152,0.467105,0.254738,0.353672,0.95,control,0.364838,0.506579,0.409091,0.126761,0.193548,0.160494,0.144737
Chinese,EURUSD,omnianomaly,152,0.467105,0.254738,0.353672,0.95,test,0.401637,0.493421,0.125,0.014085,0.025316,0.08642,0.052632
Chinese,EURUSD,omnianomaly,152,0.467105,0.254738,0.353672,0.975,control,0.378319,0.5,0.368421,0.098592,0.155556,0.148148,0.125
Chinese,EURUSD,omnianomaly,152,0.467105,0.254738,0.353672,0.975,test,0.420443,0.506579,0.0,0.0,0.0,0.049383,0.026316
Chinese,EURUSD,omnianomaly,152,0.467105,0.254738,0.353672,0.99,control,0.391287,0.480263,0.214286,0.042254,0.070588,0.135802,0.092105
Chinese,EURUSD,omnianomaly,152,0.467105,0.254738,0.353672,0.99,test,0.430961,0.519737,0.0,0.0,0.0,0.024691,0.013158
Chinese,EURUSD,one_class_svm,152,0.467105,0.303252,0.369642,0.7,control,-0.100741,0.493421,0.333333,0.084507,0.134831,0.148148,0.118421
Chinese,EURUSD,one_class_svm,152,0.467105,0.303252,0.369642,0.7,test,-0.721894,0.388158,0.26087,0.169014,0.205128,0.419753,0.302632
Chinese,EURUSD,one_class_svm,152,0.467105,0.303252,0.369642,0.75,control,0.029074,0.506579,0.333333,0.056338,0.096386,0.098765,0.078947
Chinese,EURUSD,one_class_svm,152,0.467105,0.303252,0.369642,0.75,test,-0.584865,0.440789,0.315789,0.169014,0.220183,0.320988,0.25
Chinese,EURUSD,one_class_svm,152,0.467105,0.303252,0.369642,0.8,control,0.110442,0.506579,0.333333,0.056338,0.096386,0.098765,0.078947
Chinese,EURUSD,one_class_svm,152,0.467105,0.303252,0.369642,0.8,test,-0.39321,0.486842,0.387097,0.169014,0.235294,0.234568,0.203947
Chinese,EURUSD,one_class_svm,152,0.467105,0.303252,0.369642,0.85,control,0.225965,0.5,0.272727,0.042254,0.073171,0.098765,0.072368
Chinese,EURUSD,one_class_svm,152,0.467105,0.303252,0.369642,0.85,test,-0.19321,0.513158,0.434783,0.140845,0.212766,0.160494,0.151316
Chinese,EURUSD,one_class_svm,152,0.467105,0.303252,0.369642,0.9,control,0.426116,0.506579,0.25,0.028169,0.050633,0.074074,0.052632
Chinese,EURUSD,one_class_svm,152,0.467105,0.303252,0.369642,0.9,test,-0.088855,0.493421,0.3125,0.070423,0.114943,0.135802,0.105263
Chinese,EURUSD,one_class_svm,152,0.467105,0.303252,0.369642,0.95,control,0.734255,0.506579,0.0,0.0,0.0,0.049383,0.026316
Chinese,EURUSD,one_class_svm,152,0.467105,0.303252,0.369642,0.95,test,0.419773,0.506579,0.25,0.028169,0.050633,0.074074,0.052632
Chinese,EURUSD,one_class_svm,152,0.467105,0.303252,0.369642,0.975,control,0.881573,0.513158,0.0,0.0,0.0,0.037037,0.019737
Chinese,EURUSD,one_class_svm,152,0.467105,0.303252,0.369642,0.975,test,0.758617,0.506579,0.0,0.0,0.0,0.049383,0.026316
Chinese,EURUSD,one_class_svm,152,0.467105,0.303252,0.369642,0.99,control,0.928465,0.526316,0.0,0.0,0.0,0.012346,0.006579
Chinese,EURUSD,one_class_svm,152,0.467105,0.303252,0.369642,0.99,test,0.900433,0.519737,0.0,0.0,0.0,0.024691,0.013158
Chinese,EURUSD,standalone_fanogan,152,0.467105,0.417145,0.402961,0.7,control,0.149828,0.467105,0.222222,0.056338,0.089888,0.17284,0.118421
Chinese,EURUSD,standalone_fanogan,152,0.467105,0.417145,0.402961,0.7,test,0.106429,0.453947,0.369565,0.239437,0.290598,0.358025,0.302632
Chinese,EURUSD,standalone_fanogan,152,0.467105,0.417145,0.402961,0.75,control,0.156685,0.467105,0.142857,0.028169,0.047059,0.148148,0.092105
Chinese,EURUSD,standalone_fanogan,152,0.467105,0.417145,0.402961,0.75,test,0.112302,0.467105,0.368421,0.197183,0.256881,0.296296,0.25
Chinese,EURUSD,standalone_fanogan,152,0.467105,0.417145,0.402961,0.8,control,0.165479,0.480263,0.1,0.014085,0.024691,0.111111,0.065789
Chinese,EURUSD,standalone_fanogan,152,0.467105,0.417145,0.402961,0.8,test,0.127151,0.460526,0.322581,0.140845,0.196078,0.259259,0.203947
Chinese,EURUSD,standalone_fanogan,152,0.467105,0.417145,0.402961,0.85,control,0.177757,0.493421,0.125,0.014085,0.025316,0.08642,0.052632
Chinese,EURUSD,standalone_fanogan,152,0.467105,0.417145,0.402961,0.85,test,0.138836,0.473684,0.304348,0.098592,0.148936,0.197531,0.151316
Chinese,EURUSD,standalone_fanogan,152,0.467105,0.417145,0.402961,0.9,control,0.198462,0.5,0.142857,0.014085,0.025641,0.074074,0.046053
Chinese,EURUSD,standalone_fanogan,152,0.467105,0.417145,0.402961,0.9,test,0.153772,0.467105,0.1875,0.042254,0.068966,0.160494,0.105263
Chinese,EURUSD,standalone_fanogan,152,0.467105,0.417145,0.402961,0.95,control,0.243971,0.506579,0.0,0.0,0.0,0.049383,0.026316
Chinese,EURUSD,standalone_fanogan,152,0.467105,0.417145,0.402961,0.95,test,0.178668,0.493421,0.125,0.014085,0.025316,0.08642,0.052632
Chinese,EURUSD,standalone_fanogan,152,0.467105,0.417145,0.402961,0.975,control,0.262981,0.513158,0.0,0.0,0.0,0.037037,0.019737
Chinese,EURUSD,standalone_fanogan,152,0.467105,0.417145,0.402961,0.975,test,0.2336,0.506579,0.0,0.0,0.0,0.049383,0.026316
Chinese,EURUSD,standalone_fanogan,152,0.467105,0.417145,0.402961,0.99,control,0.347042,0.526316,0.0,0.0,0.0,0.012346,0.006579
Chinese,EURUSD,standalone_fanogan,152,0.467105,0.417145,0.402961,0.99,test,0.291656,0.519737,0.0,0.0,0.0,0.024691,0.013158
Chinese,EURUSD,tranad,152,0.467105,0.473831,0.520629,0.7,control,0.018821,0.453947,0.46,0.971831,0.624434,1.0,0.986842
Chinese,EURUSD,tranad,152,0.467105,0.473831,0.520629,0.7,test,0.039508,0.519737,0.478261,0.309859,0.376068,0.296296,0.302632
Chinese,EURUSD,tranad,152,0.467105,0.473831,0.520629,0.75,control,0.020327,0.447368,0.456376,0.957746,0.618182,1.0,0.980263
Chinese,EURUSD,tranad,152,0.467105,0.473831,0.520629,0.75,test,0.04127,0.532895,0.5,0.267606,0.348624,0.234568,0.25
Chinese,EURUSD,tranad,152,0.467105,0.473831,0.520629,0.8,control,0.022042,0.440789,0.452055,0.929577,0.608295,0.987654,0.960526
Chinese,EURUSD,tranad,152,0.467105,0.473831,0.520629,0.8,test,0.042432,0.539474,0.516129,0.225352,0.313725,0.185185,0.203947
Chinese,EURUSD,tranad,152,0.467105,0.473831,0.520629,0.85,control,0.023644,0.447368,0.454545,0.915493,0.607477,0.962963,0.940789
Chinese,EURUSD,tranad,152,0.467105,0.473831,0.520629,0.85,test,0.047241,0.539474,0.521739,0.169014,0.255319,0.135802,0.151316
Chinese,EURUSD,tranad,152,0.467105,0.473831,0.520629,0.9,control,0.026876,0.447368,0.447154,0.774648,0.56701,0.839506,0.809211
Chinese,EURUSD,tranad,152,0.467105,0.473831,0.520629,0.9,test,0.055413,0.559211,0.625,0.140845,0.229885,0.074074,0.105263
Chinese,EURUSD,tranad,152,0.467105,0.473831,0.520629,0.95,control,0.029816,0.467105,0.453704,0.690141,0.547486,0.728395,0.710526
Chinese,EURUSD,tranad,152,0.467105,0.473831,0.520629,0.95,test,0.062132,0.572368,0.875,0.098592,0.177215,0.012346,0.052632
Chinese,EURUSD,tranad,152,0.467105,0.473831,0.520629,0.975,control,0.031949,0.434211,0.42268,0.577465,0.488095,0.691358,0.638158
Chinese,EURUSD,tranad,152,0.467105,0.473831,0.520629,0.975,test,0.069492,0.546053,0.75,0.042254,0.08,0.012346,0.026316
Chinese,EURUSD,tranad,152,0.467105,0.473831,0.520629,0.99,control,0.033975,0.453947,0.428571,0.507042,0.464516,0.592593,0.552632
Chinese,EURUSD,tranad,152,0.467105,0.473831,0.520629,0.99,test,0.073227,0.546053,1.0,0.028169,0.054795,0.0,0.013158
Chinese,EURUSD,usad,152,0.467105,0.485481,0.455202,0.7,control,1.379179,0.467105,0.386364,0.239437,0.295652,0.333333,0.289474
Chinese,EURUSD,usad,152,0.467105,0.485481,0.455202,0.7,test,1.367376,0.453947,0.369565,0.239437,0.290598,0.358025,0.302632
Chinese,EURUSD,usad,152,0.467105,0.485481,0.455202,0.75,control,1.400719,0.486842,0.4,0.197183,0.264151,0.259259,0.230263
Chinese,EURUSD,usad,152,0.467105,0.485481,0.455202,0.75,test,1.391768,0.467105,0.368421,0.197183,0.256881,0.296296,0.25
Chinese,EURUSD,usad,152,0.467105,0.485481,0.455202,0.8,control,1.44814,0.513158,0.411765,0.098592,0.159091,0.123457,0.111842
Chinese,EURUSD,usad,152,0.467105,0.485481,0.455202,0.8,test,1.405097,0.5,0.419355,0.183099,0.254902,0.222222,0.203947
Chinese,EURUSD,usad,152,0.467105,0.485481,0.455202,0.85,control,1.464146,0.526316,0.454545,0.070423,0.121951,0.074074,0.072368
Chinese,EURUSD,usad,152,0.467105,0.485481,0.455202,0.85,test,1.419251,0.513158,0.434783,0.140845,0.212766,0.160494,0.151316
Chinese,EURUSD,usad,152,0.467105,0.485481,0.455202,0.9,control,1.499794,0.526316,0.4,0.028169,0.052632,0.037037,0.032895
Chinese,EURUSD,usad,152,0.467105,0.485481,0.455202,0.9,test,1.453962,0.519737,0.4375,0.098592,0.16092,0.111111,0.105263
Chinese,EURUSD,usad,152,0.467105,0.485481,0.455202,0.95,control,1.551628,0.532895,0.0,0.0,0.0,0.0,0.0
Chinese,EURUSD,usad,152,0.467105,0.485481,0.455202,0.95,test,1.485457,0.519737,0.375,0.042254,0.075949,0.061728,0.052632
Chinese,EURUSD,usad,152,0.467105,0.485481,0.455202,0.975,control,1.565285,0.532895,0.0,0.0,0.0,0.0,0.0
Chinese,EURUSD,usad,152,0.467105,0.485481,0.455202,0.975,test,1.502643,0.532895,0.5,0.028169,0.053333,0.024691,0.026316
Chinese,EURUSD,usad,152,0.467105,0.485481,0.455202,0.99,control,1.581778,0.532895,0.0,0.0,0.0,0.0,0.0
Chinese,EURUSD,usad,152,0.467105,0.485481,0.455202,0.99,test,1.51496,0.519737,0.0,0.0,0.0,0.024691,0.013158
Chinese,EURUSD,vae,152,0.467105,0.362198,0.463964,0.7,test,0.32677,0.453947,0.369565,0.239437,0.290598,0.358025,0.302632
Chinese,EURUSD,vae,152,0.467105,0.362198,0.463964,0.75,test,0.337526,0.493421,0.421053,0.225352,0.293578,0.271605,0.25
Chinese,EURUSD,vae,152,0.467105,0.362198,0.463964,0.8,test,0.360968,0.5,0.419355,0.183099,0.254902,0.222222,0.203947
Chinese,EURUSD,vae,152,0.467105,0.362198,0.463964,0.85,test,0.386654,0.513158,0.434783,0.140845,0.212766,0.160494,0.151316
Chinese,EURUSD,vae,152,0.467105,0.362198,0.463964,0.9,test,0.40967,0.559211,0.625,0.140845,0.229885,0.074074,0.105263
Chinese,EURUSD,vae,152,0.467105,0.362198,0.463964,0.95,test,0.443554,0.559211,0.75,0.084507,0.151899,0.024691,0.052632
Chinese,EURUSD,vae,152,0.467105,0.362198,0.463964,0.975,test,0.477674,0.559211,1.0,0.056338,0.106667,0.0,0.026316
Chinese,EURUSD,vae,152,0.467105,0.362198,0.463964,0.99,test,0.511128,0.546053,1.0,0.028169,0.054795,0.0,0.013158
Iran 2025,USOIL,anomaly_transformer,106,0.377358,0.443561,0.353352,0.7,control,8.4e-05,0.377358,0.377358,1.0,0.547945,1.0,1.0
Iran 2025,USOIL,anomaly_transformer,106,0.377358,0.443561,0.353352,0.7,test,0.003175,0.54717,0.375,0.3,0.333333,0.30303,0.301887
Iran 2025,USOIL,anomaly_transformer,106,0.377358,0.443561,0.353352,0.75,control,0.000398,0.377358,0.377358,1.0,0.547945,1.0,1.0
Iran 2025,USOIL,anomaly_transformer,106,0.377358,0.443561,0.353352,0.75,test,0.003732,0.575472,0.407407,0.275,0.328358,0.242424,0.254717
Iran 2025,USOIL,anomaly_transformer,106,0.377358,0.443561,0.353352,0.8,control,0.002495,0.481132,0.317073,0.325,0.320988,0.424242,0.386792
Iran 2025,USOIL,anomaly_transformer,106,0.377358,0.443561,0.353352,0.8,test,0.004083,0.575472,0.380952,0.2,0.262295,0.19697,0.198113
Iran 2025,USOIL,anomaly_transformer,106,0.377358,0.443561,0.353352,0.85,control,0.006235,0.603774,0.0,0.0,0.0,0.030303,0.018868
Iran 2025,USOIL,anomaly_transformer,106,0.377358,0.443561,0.353352,0.85,test,0.004448,0.584906,0.375,0.15,0.214286,0.151515,0.150943
Iran 2025,USOIL,anomaly_transformer,106,0.377358,0.443561,0.353352,0.9,control,0.009815,0.613208,0.0,0.0,0.0,0.015152,0.009434
Iran 2025,USOIL,anomaly_transformer,106,0.377358,0.443561,0.353352,0.9,test,0.004793,0.556604,0.181818,0.05,0.078431,0.136364,0.103774
Iran 2025,USOIL,anomaly_transformer,106,0.377358,0.443561,0.353352,0.95,control,0.015011,0.622642,0.0,0.0,0.0,0.0,0.0
Iran 2025,USOIL,anomaly_transformer,106,0.377358,0.443561,0.353352,0.95,test,0.00563,0.584906,0.166667,0.025,0.043478,0.075758,0.056604
Iran 2025,USOIL,anomaly_transformer,106,0.377358,0.443561,0.353352,0.975,control,0.023053,0.622642,0.0,0.0,0.0,0.0,0.0
Iran 2025,USOIL,anomaly_transformer,106,0.377358,0.443561,0.353352,0.975,test,0.005911,0.613208,0.333333,0.025,0.046512,0.030303,0.028302
Iran 2025,USOIL,anomaly_transformer,106,0.377358,0.443561,0.353352,0.99,control,0.027176,0.622642,0.0,0.0,0.0,0.0,0.0
Iran 2025,USOIL,anomaly_transformer,106,0.377358,0.443561,0.353352,0.99,test,0.006252,0.603774,0.0,0.0,0.0,0.030303,0.018868
Iran 2025,USOIL,autoencoder,106,0.377358,0.410606,0.327237,0.7,control,0.121725,0.481132,0.241379,0.175,0.202899,0.333333,0.273585
Iran 2025,USOIL,autoencoder,106,0.377358,0.410606,0.327237,0.7,test,0.112427,0.471698,0.25,0.2,0.222222,0.363636,0.301887
Iran 2025,USOIL,autoencoder,106,0.377358,0.410606,0.327237,0.75,control,0.139078,0.509434,0.2,0.1,0.133333,0.242424,0.188679
Iran 2025,USOIL,autoencoder,106,0.377358,0.410606,0.327237,0.75,test,0.12276,0.481132,0.222222,0.15,0.179104,0.318182,0.254717
Iran 2025,USOIL,autoencoder,106,0.377358,0.410606,0.327237,0.8,control,0.182935,0.584906,0.166667,0.025,0.043478,0.075758,0.056604
Iran 2025,USOIL,autoencoder,106,0.377358,0.410606,0.327237,0.8,test,0.131019,0.5,0.190476,0.1,0.131148,0.257576,0.198113
Iran 2025,USOIL,autoencoder,106,0.377358,0.410606,0.327237,0.85,control,0.246574,0.622642,0.0,0.0,0.0,0.0,0.0
Iran 2025,USOIL,autoencoder,106,0.377358,0.410606,0.327237,0.85,test,0.145555,0.528302,0.1875,0.075,0.107143,0.19697,0.150943
Iran 2025,USOIL,autoencoder,106,0.377358,0.410606,0.327237,0.9,control,0.281677,0.622642,0.0,0.0,0.0,0.0,0.0
Iran 2025,USOIL,autoencoder,106,0.377358,0.410606,0.327237,0.9,test,0.15905,0.575472,0.272727,0.075,0.117647,0.121212,0.103774
Iran 2025,USOIL,autoencoder,106,0.377358,0.410606,0.327237,0.95,control,0.369417,0.622642,0.0,0.0,0.0,0.0,0.0
Iran 2025,USOIL,autoencoder,106,0.377358,0.410606,0.327237,0.95,test,0.186523,0.584906,0.166667,0.025,0.043478,0.075758,0.056604
Iran 2025,USOIL,autoencoder,106,0.377358,0.410606,0.327237,0.975,control,0.512833,0.622642,0.0,0.0,0.0,0.0,0.0
Iran 2025,USOIL,autoencoder,106,0.377358,0.410606,0.327237,0.975,test,0.196701,0.613208,0.333333,0.025,0.046512,0.030303,0.028302
Iran 2025,USOIL,autoencoder,106,0.377358,0.410606,0.327237,0.99,control,0.542555,0.622642,0.0,0.0,0.0,0.0,0.0
Iran 2025,USOIL,autoencoder,106,0.377358,0.410606,0.327237,0.99,test,0.205254,0.603774,0.0,0.0,0.0,0.030303,0.018868
Iran 2025,USOIL,cnn_autoencoder,106,0.377358,0.331818,0.290239,0.7,control,0.013651,0.509434,0.071429,0.025,0.037037,0.19697,0.132075
Iran 2025,USOIL,cnn_autoencoder,106,0.377358,0.331818,0.290239,0.7,test,0.006871,0.433962,0.1875,0.15,0.166667,0.393939,0.301887
Iran 2025,USOIL,cnn_autoencoder,106,0.377358,0.331818,0.290239,0.75,control,0.014786,0.518868,0.076923,0.025,0.037736,0.181818,0.122642
Iran 2025,USOIL,cnn_autoencoder,106,0.377358,0.331818,0.290239,0.75,test,0.007417,0.462264,0.185185,0.125,0.149254,0.333333,0.254717
Iran 2025,USOIL,cnn_autoencoder,106,0.377358,0.331818,0.290239,0.8,control,0.020076,0.54717,0.1,0.025,0.04,0.136364,0.09434
Iran 2025,USOIL,cnn_autoencoder,106,0.377358,0.331818,0.290239,0.8,test,0.009764,0.481132,0.142857,0.075,0.098361,0.272727,0.198113
Iran 2025,USOIL,cnn_autoencoder,106,0.377358,0.331818,0.290239,0.85,control,0.023029,0.575472,0.142857,0.025,0.042553,0.090909,0.066038
Iran 2025,USOIL,cnn_autoencoder,106,0.377358,0.331818,0.290239,0.85,test,0.012476,0.490566,0.0625,0.025,0.035714,0.227273,0.150943
Iran 2025,USOIL,cnn_autoencoder,106,0.377358,0.331818,0.290239,0.9,control,0.028847,0.584906,0.166667,0.025,0.043478,0.075758,0.056604
Iran 2025,USOIL,cnn_autoencoder,106,0.377358,0.331818,0.290239,0.9,test,0.017781,0.537736,0.090909,0.025,0.039216,0.151515,0.103774
Iran 2025,USOIL,cnn_autoencoder,106,0.377358,0.331818,0.290239,0.95,control,0.033712,0.59434,0.0,0.0,0.0,0.045455,0.028302
Iran 2025,USOIL,cnn_autoencoder,106,0.377358,0.331818,0.290239,0.95,test,0.02872,0.584906,0.166667,0.025,0.043478,0.075758,0.056604
Iran 2025,USOIL,cnn_autoencoder,106,0.377358,0.331818,0.290239,0.975,control,0.035896,0.59434,0.0,0.0,0.0,0.045455,0.028302
Iran 2025,USOIL,cnn_autoencoder,106,0.377358,0.331818,0.290239,0.975,test,0.033247,0.59434,0.0,0.0,0.0,0.045455,0.028302
Iran 2025,USOIL,cnn_autoencoder,106,0.377358,0.331818,0.290239,0.99,control,0.042116,0.622642,0.0,0.0,0.0,0.0,0.0
Iran 2025,USOIL,cnn_autoencoder,106,0.377358,0.331818,0.290239,0.99,test,0.040292,0.603774,0.0,0.0,0.0,0.030303,0.018868
Iran 2025,USOIL,dagmm,106,0.377358,0.77197,0.65754,0.7,control,-1.345261,0.688679,0.64,0.4,0.492308,0.136364,0.235849
Iran 2025,USOIL,dagmm,106,0.377358,0.77197,0.65754,0.7,test,-3.334618,0.735849,0.6875,0.55,0.611111,0.151515,0.301887
Iran 2025,USOIL,dagmm,106,0.377358,0.77197,0.65754,0.75,control,-0.018941,0.660377,0.625,0.25,0.357143,0.090909,0.150943
Iran 2025,USOIL,dagmm,106,0.377358,0.77197,0.65754,0.75,test,-1.940609,0.707547,0.666667,0.45,0.537313,0.136364,0.254717
Iran 2025,USOIL,dagmm,106,0.377358,0.77197,0.65754,0.8,control,2.029581,0.660377,0.7,0.175,0.28,0.045455,0.09434
Iran 2025,USOIL,dagmm,106,0.377358,0.77197,0.65754,0.8,test,-0.7687,0.669811,0.619048,0.325,0.42623,0.121212,0.198113
Iran 2025,USOIL,dagmm,106,0.377358,0.77197,0.65754,0.85,control,4.370696,0.650943,0.714286,0.125,0.212766,0.030303,0.066038
Iran 2025,USOIL,dagmm,106,0.377358,0.77197,0.65754,0.85,test,0.019507,0.660377,0.625,0.25,0.357143,0.090909,0.150943
Iran 2025,USOIL,dagmm,106,0.377358,0.77197,0.65754,0.9,control,8.042985,0.650943,1.0,0.075,0.139535,0.0,0.028302
Iran 2025,USOIL,dagmm,106,0.377358,0.77197,0.65754,0.9,test,1.546738,0.650943,0.636364,0.175,0.27451,0.060606,0.103774
Iran 2025,USOIL,dagmm,106,0.377358,0.77197,0.65754,0.95,control,18.745757,0.622642,0.0,0.0,0.0,0.0,0.0
Iran 2025,USOIL,dagmm,106,0.377358,0.77197,0.65754,0.95,test,6.938218,0.660377,0.833333,0.125,0.217391,0.015152,0.056604
Iran 2025,USOIL,dagmm,106,0.377358,0.77197,0.65754,0.975,control,24.168897,0.622642,0.0,0.0,0.0,0.0,0.0
Iran 2025,USOIL,dagmm,106,0.377358,0.77197,0.65754,0.975,test,8.299962,0.650943,1.0,0.075,0.139535,0.0,0.028302
Iran 2025,USOIL,dagmm,106,0.377358,0.77197,0.65754,0.99,control,25.056254,0.622642,0.0,0.0,0.0,0.0,0.0
Iran 2025,USOIL,dagmm,106,0.377358,0.77197,0.65754,0.99,test,15.511723,0.641509,1.0,0.05,0.095238,0.0,0.018868
Iran 2025,USOIL,deep_svdd,106,0.377358,0.3875,0.318781,0.7,control,0.000646,0.622642,0.0,0.0,0.0,0.0,0.0
Iran 2025,USOIL,deep_svdd,106,0.377358,0.3875,0.318781,0.7,test,0.000101,0.509434,0.3125,0.25,0.277778,0.333333,0.301887
Iran 2025,USOIL,deep_svdd,106,0.377358,0.3875,0.318781,0.75,control,0.000749,0.622642,0.0,0.0,0.0,0.0,0.0
Iran 2025,USOIL,deep_svdd,106,0.377358,0.3875,0.318781,0.75,test,0.000118,0.518868,0.296296,0.2,0.238806,0.287879,0.254717
Iran 2025,USOIL,deep_svdd,106,0.377358,0.3875,0.318781,0.8,control,0.000813,0.622642,0.0,0.0,0.0,0.0,0.0
Iran 2025,USOIL,deep_svdd,106,0.377358,0.3875,0.318781,0.8,test,0.00014,0.537736,0.285714,0.15,0.196721,0.227273,0.198113
Iran 2025,USOIL,deep_svdd,106,0.377358,0.3875,0.318781,0.85,control,0.000844,0.622642,0.0,0.0,0.0,0.0,0.0
Iran 2025,USOIL,deep_svdd,106,0.377358,0.3875,0.318781,0.85,test,0.000154,0.528302,0.1875,0.075,0.107143,0.19697,0.150943
Iran 2025,USOIL,deep_svdd,106,0.377358,0.3875,0.318781,0.9,control,0.00096,0.622642,0.0,0.0,0.0,0.0,0.0
Iran 2025,USOIL,deep_svdd,106,0.377358,0.3875,0.318781,0.9,test,0.000201,0.556604,0.181818,0.05,0.078431,0.136364,0.103774
Iran 2025,USOIL,deep_svdd,106,0.377358,0.3875,0.318781,0.95,control,0.001067,0.622642,0.0,0.0,0.0,0.0,0.0
Iran 2025,USOIL,deep_svdd,106,0.377358,0.3875,0.318781,0.95,test,0.000303,0.584906,0.166667,0.025,0.043478,0.075758,0.056604
Iran 2025,USOIL,deep_svdd,106,0.377358,0.3875,0.318781,0.975,control,0.001212,0.622642,0.0,0.0,0.0,0.0,0.0
Iran 2025,USOIL,deep_svdd,106,0.377358,0.3875,0.318781,0.975,test,0.000341,0.59434,0.0,0.0,0.0,0.045455,0.028302
Iran 2025,USOIL,deep_svdd,106,0.377358,0.3875,0.318781,0.99,control,0.001383,0.622642,0.0,0.0,0.0,0.0,0.0
Iran 2025,USOIL,deep_svdd,106,0.377358,0.3875,0.318781,0.99,test,0.000435,0.603774,0.0,0.0,0.0,0.030303,0.018868
Iran 2025,USOIL,hybrid2,106,0.377358,0.642045,0.526365,0.7,control,0.17614,0.424528,0.376471,0.8,0.512,0.80303,0.801887
Iran 2025,USOIL,hybrid2,106,0.377358,0.642045,0.526365,0.7,test,0.245902,0.716981,0.65625,0.525,0.583333,0.166667,0.301887
Iran 2025,USOIL,hybrid2,106,0.377358,0.642045,0.526365,0.75,control,0.207618,0.632075,0.509434,0.675,0.580645,0.393939,0.5
